amount,hour,day_of_week,merchant_category,is_fraud
95.13,8,0,travel,0
7.81,22,6,travel,0
9.92,19,1,online,0
9.08,22,5,grocery,0
53.98,3,5,retail,0
27.85,15,6,retail,0
20.01,12,0,restaurant,0
19.85,12,6,online,0
15.46,16,4,grocery,0
148.05,10,3,retail,0
57.89,23,5,grocery,0
256.78,7,0,grocery,0
28.81,23,2,online,0
25.21,4,6,grocery,0
33.61,17,1,grocery,0
228.5,20,1,retail,0
11.64,8,3,restaurant,0
76.1,22,4,online,0
48.12,18,1,retail,0
22.47,15,0,grocery,0
44.09,7,1,grocery,0
250.57,5,6,online,0
112.46,8,2,restaurant,0
52.12,16,2,travel,0
5.79,2,0,grocery,0
104.89,2,5,retail,0
35.42,8,6,online,0
77.91,1,6,retail,0
27.07,15,6,restaurant,0
5.05,0,2,retail,0
57.75,15,3,online,0
11.32,6,4,retail,0
240.11,7,4,online,0
9.96,10,2,online,0
180.3,7,1,online,0
167.22,5,4,restaurant,0
120.88,22,0,restaurant,0
17.96,16,5,travel,0
15.51,3,6,online,0
27.26,6,6,grocery,0
184.4,5,5,restaurant,0
29.47,4,5,grocery,0
76.51,18,1,retail,0
8.92,8,2,grocery,0
14.85,16,0,restaurant,0
24.7,15,4,retail,0
142.78,16,6,restaurant,0
9.11,8,0,restaurant,0
20.49,7,5,grocery,0
71.44,20,5,retail,0
41.89,8,4,restaurant,0
36.11,17,6,retail,0
10.31,2,0,grocery,0
27.93,17,1,travel,0
48.24,9,5,grocery,0
6.74,0,6,grocery,0
2.39,21,2,online,0
20.88,10,1,restaurant,0
18.01,4,6,retail,0
31.61,11,4,retail,0
679.24,16,0,travel,0
29.73,15,5,retail,0
20.21,1,3,retail,0
7.61,14,4,online,0
12.66,19,0,travel,0
467.7,11,4,retail,0
102.63,5,6,retail,0
14.68,20,3,online,0
9.71,16,5,grocery,0
20.69,10,0,retail,0
24.05,10,6,grocery,0
146.5,12,4,online,0
24.23,4,0,online,0
12.06,19,2,restaurant,0
29.7,3,5,online,1
23.95,10,2,grocery,0
25.65,5,2,restaurant,0
86.06,7,1,retail,0
71.27,1,1,restaurant,0
6.38,5,6,retail,0
73.35,14,4,retail,0
13.2,9,6,retail,0
116.06,9,0,grocery,0
62.43,14,0,travel,0
195.42,23,6,retail,0
78.79,1,4,grocery,0
33.87,23,0,restaurant,0
105.74,5,3,grocery,0
26.11,21,0,travel,0
126.88,7,2,grocery,0
30.45,23,4,restaurant,0
13.94,17,2,retail,0
67.22,18,3,grocery,0
136.87,13,4,grocery,0
7.52,8,5,online,0
11.18,19,3,online,0
40.96,13,2,retail,0
66.57,10,5,online,0
6.0,16,1,restaurant,0
53.79,21,5,grocery,0
15.13,17,1,grocery,0
110.17,16,1,retail,0
73.74,7,1,online,0
6.35,0,4,travel,0
103.96,0,5,retail,0
92.88,11,5,retail,0
220.28,10,5,retail,0
649.49,17,3,restaurant,0
12.92,13,4,online,0
162.34,11,6,retail,0
9.64,18,3,online,0
49.2,10,4,online,0
93.89,22,5,retail,0
127.13,3,5,restaurant,0
37.34,3,6,travel,0
8.39,19,5,grocery,0
23.37,19,1,restaurant,0
26.36,14,4,grocery,0
61.46,11,4,retail,0
1.06,6,2,grocery,0
167.95,6,3,grocery,0
32.95,3,0,retail,0
117.95,7,0,grocery,0
183.11,8,1,grocery,0
18.94,20,1,retail,0
55.14,15,2,retail,0
333.42,6,4,restaurant,0
129.09,15,6,retail,0
91.71,11,6,restaurant,0
61.58,18,3,grocery,0
12.85,4,3,grocery,0
26.39,23,4,restaurant,0
23.39,19,4,restaurant,0
49.6,18,5,restaurant,0
19.18,21,3,restaurant,0
427.49,22,6,online,0
22.04,18,0,grocery,0
196.8,19,4,restaurant,0
10.77,18,1,restaurant,0
9.41,11,2,retail,0
23.12,13,1,online,0
29.08,6,6,restaurant,0
124.9,2,5,grocery,0
163.16,16,0,online,0
32.43,1,6,restaurant,0
155.9,7,6,restaurant,0
41.12,10,5,retail,0
211.99,10,5,travel,0
16.59,16,4,grocery,0
42.95,1,0,retail,0
59.89,7,5,retail,0
37.15,18,0,grocery,0
11.25,15,3,travel,0
53.29,9,0,online,0
17.51,7,2,grocery,0
441.59,16,6,grocery,0
27.1,8,5,restaurant,0
64.02,10,4,retail,0
44.42,22,1,retail,0
15.66,17,1,retail,0
37.68,23,4,restaurant,0
42.03,14,4,grocery,0
52.69,2,4,restaurant,0
39.56,5,5,grocery,0
6.88,11,1,grocery,0
244.67,23,1,online,0
17.91,17,0,grocery,0
6.61,17,6,restaurant,0
179.34,18,6,retail,0
16.14,3,5,retail,0
55.27,0,3,restaurant,0
43.61,4,4,restaurant,0
35.85,22,6,restaurant,0
33.05,22,6,grocery,0
87.23,17,4,grocery,0
93.3,14,5,restaurant,0
38.79,20,0,online,0
84.75,15,1,restaurant,0
32.33,16,6,restaurant,0
46.63,15,3,retail,0
18.82,19,1,grocery,0
290.24,9,6,grocery,0
50.28,14,3,grocery,0
18.02,13,2,online,0
12.03,18,1,travel,0
6.55,10,5,restaurant,0
24.63,7,3,retail,0
11.04,23,2,retail,0
69.16,2,0,online,0
16.01,20,4,grocery,0
58.57,4,0,travel,0
109.35,9,2,grocery,0
40.58,3,4,retail,0
28.87,1,3,online,0
9.47,1,4,online,0
1.48,1,2,grocery,0
16.86,16,4,restaurant,0
82.2,9,4,retail,0
9.45,2,6,restaurant,0
347.04,2,1,online,1
34.84,14,2,restaurant,0
487.95,13,2,online,0
98.52,11,4,online,0
6.13,12,0,grocery,0
32.71,17,2,online,0
32.79,4,0,restaurant,0
53.74,5,2,restaurant,0
118.96,2,1,grocery,0
18.18,8,6,grocery,0
16.64,0,4,online,0
34.06,4,2,travel,0
30.04,8,0,grocery,0
70.99,3,4,retail,0
7.27,13,1,restaurant,0
18.44,19,1,restaurant,0
1.35,2,0,restaurant,0
37.29,23,4,grocery,0
81.76,1,2,grocery,0
12.54,22,2,grocery,0
38.76,6,1,retail,0
32.45,1,4,grocery,0
118.79,9,6,online,0
14.06,8,2,travel,0
32.34,23,2,grocery,0
12.95,12,6,online,0
128.58,16,4,grocery,0
213.0,6,0,restaurant,0
12.56,22,1,travel,0
11.08,22,3,retail,0
35.16,17,6,restaurant,0
44.59,23,3,grocery,0
69.37,2,6,retail,0
916.83,5,2,online,0
10.27,11,0,online,0
23.31,11,5,grocery,0
203.46,17,0,restaurant,0
3.77,4,4,grocery,0
19.28,5,4,restaurant,0
22.78,17,1,retail,0
44.55,4,0,online,0
96.68,1,5,restaurant,0
30.71,14,6,grocery,0
11.41,18,1,grocery,0
15.23,3,1,grocery,0
90.33,15,4,restaurant,0
23.58,20,2,online,0
64.93,14,3,retail,0
28.63,14,5,retail,0
14.66,12,0,grocery,0
316.41,21,5,retail,0
41.82,4,0,retail,0
21.51,17,2,restaurant,0
84.21,16,1,retail,0
69.99,17,5,grocery,0
64.75,19,2,online,0
11.57,1,3,online,0
30.07,10,1,retail,0
229.77,23,0,grocery,0
79.4,13,5,grocery,0
20.43,9,1,restaurant,0
67.69,2,0,grocery,0
28.76,16,5,retail,0
51.61,6,1,restaurant,0
12.25,22,3,online,0
70.63,12,1,grocery,0
17.01,3,1,retail,0
16.25,11,4,retail,0
69.88,12,3,retail,0
139.82,4,1,retail,0
3.57,8,5,grocery,0
9.7,18,0,retail,0
14.69,8,6,travel,0
54.42,10,5,restaurant,0
34.82,11,5,grocery,0
12.04,23,0,grocery,0
17.13,16,4,restaurant,0
18.38,20,6,online,0
1259.05,3,1,retail,0
24.17,1,4,retail,0
405.06,0,3,online,1
19.89,18,6,online,0
84.32,4,2,retail,0
23.3,8,2,grocery,0
77.82,5,6,restaurant,0
300.15,8,6,grocery,0
23.71,16,6,restaurant,0
3.9,0,2,grocery,0
28.87,4,0,online,0
22.56,9,2,restaurant,0
27.21,12,4,grocery,0
18.16,12,3,online,0
18.0,3,1,restaurant,0
14.82,15,3,retail,0
22.85,20,1,restaurant,0
9.49,14,2,retail,0
6.48,15,1,retail,0
35.91,13,2,grocery,0
23.02,14,5,grocery,0
14.84,14,4,restaurant,0
14.4,14,0,grocery,0
33.12,22,4,grocery,0
5.98,2,0,retail,0
20.77,12,4,restaurant,0
12.66,20,6,restaurant,0
14.8,1,0,grocery,0
9.83,23,0,retail,0
296.16,13,3,restaurant,0
6.85,21,1,grocery,0
4.9,19,0,grocery,0
32.49,9,0,travel,0
9.56,10,2,grocery,0
54.2,17,3,restaurant,0
24.98,1,0,grocery,0
42.89,23,2,restaurant,0
22.09,23,3,grocery,0
23.41,16,2,online,0
13.3,18,3,grocery,0
18.98,6,0,grocery,0
11.4,10,5,online,0
17.29,9,3,grocery,0
12.54,7,6,restaurant,0
43.44,13,0,grocery,0
15.79,11,2,retail,0
280.69,22,2,grocery,0
11.5,7,0,retail,0
36.25,20,0,restaurant,0
12.97,17,5,retail,0
15.92,2,2,restaurant,0
12.43,18,4,retail,0
24.71,5,0,grocery,0
92.28,13,4,restaurant,0
480.91,8,5,grocery,0
54.7,6,2,restaurant,0
128.83,19,4,retail,0
14.34,1,2,retail,0
77.66,10,2,grocery,0
30.93,0,6,restaurant,0
10.69,6,2,retail,0
48.89,18,1,restaurant,0
14.48,1,4,grocery,0
77.77,0,6,online,0
4.5,4,1,travel,0
35.25,23,0,online,0
78.21,13,3,restaurant,0
13.38,14,6,restaurant,0
105.57,15,3,grocery,0
34.5,17,1,restaurant,0
38.44,22,3,online,0
30.0,16,5,restaurant,0
22.74,17,4,restaurant,0
43.73,23,6,restaurant,0
29.52,15,1,retail,0
38.78,1,4,grocery,0
66.31,11,0,grocery,0
59.4,19,5,grocery,0
120.71,21,1,grocery,0
19.38,11,2,online,0
14.31,17,5,restaurant,0
16.85,16,6,online,0
14.7,12,6,retail,0
10.84,1,2,travel,0
41.36,6,4,retail,0
90.54,5,5,retail,0
42.73,19,6,retail,0
588.07,3,1,travel,0
17.56,1,5,restaurant,0
71.4,3,0,retail,0
22.59,18,0,restaurant,0
152.24,14,1,retail,0
42.17,21,3,online,0
39.29,3,5,travel,0
51.48,22,6,restaurant,0
41.75,8,4,retail,0
15.52,14,4,restaurant,0
5.87,18,5,retail,0
2.32,23,0,restaurant,0
23.45,21,5,retail,0
123.01,13,1,grocery,0
39.52,17,4,grocery,0
22.45,19,2,grocery,0
74.24,16,2,restaurant,0
154.1,21,5,online,0
37.0,15,2,restaurant,0
43.93,3,0,grocery,0
10.13,1,0,retail,0
49.55,10,1,online,0
161.23,6,1,online,0
144.6,8,4,retail,0
68.42,9,4,restaurant,0
18.34,8,5,grocery,0
11.55,5,6,restaurant,0
21.09,16,4,online,0
35.66,6,4,restaurant,0
187.37,1,2,grocery,0
53.26,16,0,restaurant,0
14.31,18,5,grocery,0
40.12,7,2,retail,0
56.41,4,4,online,0
111.5,23,3,restaurant,0
14.47,8,0,restaurant,0
149.38,21,4,retail,0
13.72,19,1,restaurant,0
5.06,3,0,restaurant,0
105.37,8,4,online,0
39.24,21,0,restaurant,0
67.29,10,1,online,0
16.11,15,1,retail,0
117.35,11,5,grocery,0
4.62,20,0,grocery,0
6.6,19,6,retail,0
4.06,17,6,retail,0
20.92,1,0,retail,0
21.96,4,3,grocery,0
45.66,22,2,grocery,0
7.0,14,2,restaurant,0
229.55,8,5,online,0
74.66,22,2,restaurant,0
17.46,6,2,grocery,0
119.86,8,3,online,0
4.87,6,4,restaurant,0
63.74,9,4,online,0
53.33,7,4,restaurant,0
5.55,20,2,travel,0
79.95,0,0,grocery,0
13.87,7,2,retail,0
12.98,9,6,retail,0
10.05,23,5,restaurant,0
400.24,16,5,restaurant,0
24.66,12,1,restaurant,0
6.18,7,4,retail,0
19.31,16,3,retail,0
10.5,13,0,restaurant,0
4.54,12,5,retail,0
457.38,9,4,restaurant,0
31.49,22,4,grocery,0
18.29,3,6,retail,0
74.29,7,6,grocery,0
72.13,21,5,restaurant,0
67.48,13,0,grocery,0
54.78,14,6,online,0
77.65,1,3,online,0
54.18,8,4,restaurant,0
32.55,2,3,online,0
604.56,14,2,grocery,0
383.21,0,0,grocery,0
41.08,16,1,grocery,0
480.64,15,0,restaurant,0
78.44,14,0,online,0
2502.45,0,4,online,1
31.55,21,2,online,0
16.18,7,6,grocery,0
31.14,5,6,restaurant,0
20.03,0,6,grocery,0
9.03,6,1,restaurant,0
62.18,2,4,online,0
49.42,8,0,retail,0
9.3,3,6,travel,0
27.17,1,3,retail,0
31.53,12,4,online,0
1483.57,0,4,restaurant,1
3.47,6,3,restaurant,0
75.8,22,6,restaurant,0
24.26,20,0,travel,0
28.95,17,2,grocery,0
127.99,21,1,retail,0
10.01,17,4,retail,0
7.21,6,3,restaurant,0
9.45,14,2,online,0
26.37,7,5,grocery,0
1.87,19,1,restaurant,0
6.42,7,5,restaurant,0
5.46,10,5,grocery,0
173.95,17,4,restaurant,0
9.09,3,0,restaurant,0
12.83,15,5,online,0
90.71,15,2,restaurant,0
126.54,15,6,grocery,0
36.87,11,6,retail,0
1664.19,4,1,online,1
8.72,20,3,grocery,0
17.69,7,1,retail,0
138.36,0,2,online,0
17.65,1,0,retail,0
96.96,15,0,grocery,0
56.58,22,4,grocery,0
26.96,5,4,online,0
67.12,1,0,retail,0
11.71,8,5,grocery,0
18.66,20,4,restaurant,0
33.58,15,1,restaurant,0
70.87,6,0,grocery,0
20.79,3,0,grocery,0
17.82,3,4,grocery,0
38.21,6,0,retail,0
88.99,16,5,restaurant,0
14.99,8,1,grocery,0
8.78,21,2,online,0
20.98,17,6,restaurant,0
71.0,8,4,restaurant,0
8.75,23,5,grocery,0
17.38,2,6,travel,0
7.34,21,6,grocery,0
22.14,23,1,retail,0
30.69,3,5,restaurant,0
116.45,21,3,restaurant,0
28.38,9,1,retail,0
7.5,16,1,retail,0
27.16,23,3,grocery,0
26.44,9,1,online,0
46.11,20,0,grocery,0
4.6,11,4,online,0
13.7,23,3,travel,0
63.07,12,6,restaurant,0
191.36,6,6,grocery,0
7.99,18,2,grocery,0
97.42,19,2,retail,0
10.19,17,6,restaurant,0
304.11,18,3,restaurant,0
64.09,22,1,retail,0
25.2,4,3,restaurant,0
24.5,21,1,restaurant,0
12.61,18,6,restaurant,0
104.93,13,4,grocery,0
4.44,4,1,restaurant,0
13.02,2,1,restaurant,0
13.69,14,4,grocery,0
205.09,20,1,online,0
101.87,22,5,grocery,0
27.86,4,4,grocery,0
81.25,21,3,retail,0
85.54,6,4,online,0
54.29,9,0,restaurant,0
9.03,11,2,restaurant,0
21.29,19,6,retail,0
9.93,5,5,restaurant,0
9.57,22,6,retail,0
32.44,18,0,retail,0
30.67,11,6,online,0
21.59,18,6,travel,0
50.81,1,3,online,0
48.85,3,1,grocery,0
145.81,8,5,retail,0
7.52,6,5,retail,0
16.9,12,0,online,0
87.68,3,1,retail,0
30.39,22,6,grocery,0
38.08,2,5,restaurant,0
369.36,22,6,restaurant,0
223.31,5,0,retail,0
1.69,20,0,grocery,0
115.08,22,6,restaurant,0
85.96,9,6,restaurant,0
8.23,16,2,grocery,0
46.97,17,3,restaurant,0
7.52,4,3,grocery,0
300.15,13,5,grocery,0
2.9,3,1,restaurant,0
47.73,7,1,online,0
82.41,3,0,restaurant,0
183.53,12,3,travel,0
36.04,17,4,restaurant,0
38.71,10,6,travel,0
84.96,11,4,retail,0
29.77,17,2,retail,0
3.25,22,0,grocery,0
23.49,8,0,travel,0
5.26,14,3,online,0
194.98,17,3,grocery,0
17.89,15,6,grocery,0
10.37,9,4,retail,0
72.59,3,3,grocery,0
26.67,23,0,restaurant,0
6.93,18,4,restaurant,0
15.5,6,4,grocery,0
83.88,3,4,grocery,0
39.5,16,1,grocery,0
8.42,15,0,grocery,0
12.31,11,1,retail,0
103.28,15,2,restaurant,0
31.23,10,1,grocery,0
8.36,3,2,online,0
26.93,15,0,online,0
40.34,13,1,retail,0
83.16,15,6,retail,0
175.08,5,1,retail,0
7.98,5,1,restaurant,0
9.46,17,3,retail,0
40.4,14,2,restaurant,0
7.41,2,0,online,0
48.31,20,2,grocery,0
22.39,12,5,restaurant,0
62.02,21,2,travel,0
24.5,18,1,restaurant,0
82.21,19,0,grocery,0
308.4,21,4,grocery,0
23.93,7,6,retail,0
556.28,4,6,retail,1
9.59,8,6,online,0
65.46,16,0,restaurant,0
8.92,9,5,grocery,0
2.38,7,5,restaurant,0
30.48,23,4,restaurant,0
207.78,23,5,travel,0
121.37,12,5,retail,0
48.53,23,5,online,0
3.55,23,2,grocery,0
1.26,15,3,travel,0
5.68,5,6,online,0
19.33,20,0,grocery,0
6.73,19,6,travel,0
7.72,7,3,retail,0
62.73,2,1,retail,0
25.89,10,6,retail,0
10.08,10,2,online,0
208.34,9,6,travel,0
9.07,3,6,restaurant,0
3.95,3,5,grocery,0
23.72,2,4,restaurant,0
23.64,1,2,retail,0
40.07,2,4,online,1
40.26,22,6,restaurant,0
7.37,15,1,retail,0
173.24,14,6,retail,0
61.69,19,0,grocery,0
6.01,20,5,restaurant,0
246.85,19,3,retail,0
5.66,6,4,online,0
70.56,3,4,online,0
252.34,13,1,grocery,0
23.4,10,3,retail,0
106.67,10,5,retail,0
34.89,11,0,grocery,0
31.37,5,5,grocery,0
5.67,5,1,retail,0
5.21,10,2,grocery,0
8.64,10,1,travel,0
7.26,9,0,travel,0
19.98,8,2,retail,0
54.19,13,4,grocery,0
135.72,5,5,online,0
1.99,17,2,retail,0
221.74,10,4,grocery,0
80.44,5,4,grocery,0
10.51,11,0,restaurant,0
44.59,6,0,grocery,0
114.5,12,3,restaurant,0
3.88,7,5,online,0
48.94,2,6,online,0
68.75,13,6,restaurant,0
2.25,8,2,retail,0
46.19,7,0,grocery,0
212.7,13,6,online,0
50.75,3,1,online,0
227.04,10,2,retail,0
19.24,2,0,retail,0
10.41,1,6,restaurant,0
20.74,6,0,grocery,0
38.86,0,5,retail,0
16.9,11,1,online,0
83.95,6,1,grocery,0
31.44,23,3,retail,0
35.47,2,6,retail,0
49.22,6,0,online,0
33.03,8,5,online,0
29.7,22,0,grocery,0
2.27,20,2,online,0
33.75,22,4,restaurant,0
20.65,16,3,online,0
12.28,3,0,online,0
36.38,21,1,online,0
25.62,9,1,grocery,0
437.14,23,3,retail,0
191.56,23,4,online,1
53.17,19,1,restaurant,0
33.83,14,1,grocery,0
35.43,10,6,restaurant,0
18.62,6,0,grocery,0
1.92,21,6,grocery,0
31.72,7,6,grocery,0
187.57,6,1,grocery,0
20.14,19,6,restaurant,0
285.17,22,3,grocery,0
77.31,3,3,retail,0
16.96,12,1,grocery,0
91.89,9,2,grocery,0
26.64,10,0,grocery,0
38.39,11,3,travel,0
19.76,6,4,grocery,0
253.99,0,1,travel,1
722.2,1,3,restaurant,0
110.22,4,4,grocery,0
122.36,2,1,grocery,0
106.82,20,0,restaurant,0
48.57,17,4,grocery,0
77.52,5,1,online,0
121.24,19,0,retail,0
17.19,1,3,restaurant,0
94.72,23,5,travel,0
8.29,13,5,online,0
44.64,6,0,restaurant,0
1.65,23,3,retail,0
7.57,6,3,grocery,0
286.31,1,3,grocery,0
23.99,2,2,restaurant,0
192.22,2,1,travel,1
54.75,14,6,retail,0
137.59,4,1,restaurant,0
2.15,9,5,retail,0
122.06,1,2,grocery,0
98.84,12,1,restaurant,0
42.24,0,3,restaurant,0
106.82,0,2,retail,0
24.99,7,1,restaurant,0
85.57,7,0,restaurant,0
202.73,2,0,grocery,0
14.04,20,1,online,0
10.1,1,0,retail,0
1540.32,4,3,online,1
49.9,16,0,retail,0
29.57,21,5,restaurant,0
18.68,12,5,online,0
56.85,4,5,online,0
22.73,2,2,retail,0
4.48,23,6,grocery,0
30.52,8,3,grocery,0
8.55,18,6,retail,0
43.28,8,5,retail,0
60.71,16,1,restaurant,0
32.02,23,2,restaurant,0
73.7,8,4,restaurant,0
23.28,20,4,online,0
28.23,18,1,travel,0
43.87,13,5,retail,0
2.22,6,5,restaurant,0
5.57,6,3,grocery,0
10.13,12,3,grocery,0
36.94,16,4,restaurant,0
6.94,4,5,retail,0
53.09,8,0,restaurant,0
52.0,23,5,restaurant,0
8.82,0,6,travel,0
120.41,6,3,restaurant,0
15.97,4,0,grocery,0
301.09,14,0,online,0
169.89,9,6,retail,0
4.56,4,5,online,0
37.56,20,5,restaurant,0
39.88,8,4,grocery,0
25.01,6,1,online,0
27.36,13,5,online,0
5.85,23,4,restaurant,0
90.69,5,0,grocery,0
50.25,9,1,retail,0
21.03,4,4,grocery,0
146.99,18,0,retail,0
54.16,14,3,online,0
10.05,16,1,restaurant,0
22.75,18,3,restaurant,0
7.46,7,6,retail,0
11.51,23,0,retail,0
60.77,20,0,grocery,0
11.38,10,3,online,0
7.05,0,2,retail,0
40.03,21,0,retail,0
45.92,19,2,grocery,0
132.9,11,3,online,0
6.85,6,4,retail,0
15.85,11,1,retail,0
8.83,14,1,online,0
120.28,10,2,grocery,0
9.6,3,5,restaurant,0
2.38,0,0,restaurant,0
55.75,15,3,grocery,0
183.17,0,2,online,0
12.44,19,4,retail,0
32.82,11,3,online,0
63.51,20,2,restaurant,0
17.02,12,6,online,0
378.59,9,4,grocery,0
6.58,15,1,restaurant,0
82.76,9,1,grocery,0
88.17,16,4,grocery,0
18.64,5,4,grocery,0
123.69,22,1,retail,0
21.12,21,5,grocery,0
118.96,19,5,grocery,0
24.68,1,2,online,0
185.81,4,2,grocery,0
151.35,15,5,restaurant,0
10.4,10,1,grocery,0
66.21,10,6,grocery,0
3.26,18,4,online,0
27.45,3,0,retail,0
17.12,15,2,online,0
140.41,0,0,grocery,0
113.17,23,2,restaurant,0
31.79,22,1,online,0
29.96,15,4,retail,0
150.05,20,4,restaurant,0
32.43,17,5,retail,0
350.81,20,4,restaurant,0
200.9,20,3,retail,0
35.42,7,6,grocery,0
104.85,5,6,online,0
31.27,16,1,retail,0
109.86,5,1,restaurant,0
26.87,11,4,grocery,0
45.07,19,2,restaurant,0
58.31,12,5,grocery,0
89.61,18,3,online,0
58.16,8,4,restaurant,0
8.34,5,1,retail,0
10.72,0,4,grocery,0
168.06,7,3,restaurant,0
21.3,8,1,retail,0
34.75,19,4,restaurant,0
48.85,6,4,restaurant,0
539.66,20,6,grocery,0
200.83,10,2,retail,0
35.22,20,4,restaurant,0
17.01,2,1,online,0
40.33,22,5,retail,0
51.44,10,6,grocery,0
140.22,19,5,grocery,0
35.12,2,1,grocery,0
1.11,11,0,restaurant,0
25.19,0,5,restaurant,0
